,open,high,low,close,volume
2020-06-29 09:30:00-04:00,87.2725,87.6231,87.2231,87.5638,2142056.0
2020-06-29 09:31:00-04:00,87.554,87.6601,87.5243,87.5922,677284.0
2020-06-29 09:32:00-04:00,87.5873,87.7614,87.5006,87.7614,532708.0
2020-06-29 09:33:00-04:00,87.7638,88.0034,87.7392,87.8194,775440.0
2020-06-29 09:34:00-04:00,87.8285,87.9243,87.7095,87.9194,481680.0
2020-06-29 09:35:00-04:00,87.9061,87.9836,87.8429,87.8478,605912.0
2020-06-29 09:36:00-04:00,87.8651,87.9811,87.8478,87.9564,469780.0
2020-06-29 09:37:00-04:00,87.9676,88.0206,87.8824,87.8824,554688.0
2020-06-29 09:38:00-04:00,87.8972,87.9009,87.7861,87.8848,757540.0
2020-06-29 09:39:00-04:00,87.8959,87.9688,87.6034,87.6293,612372.0
2020-06-29 09:40:00-04:00,87.6392,87.67,87.3342,87.3836,687520.0
2020-06-29 09:41:00-04:00,87.3824,87.4922,87.3021,87.4725,490992.0
2020-06-29 09:42:00-04:00,87.4675,87.4873,87.2675,87.2675,498748.0
2020-06-29 09:43:00-04:00,87.2695,87.2695,86.8898,87.0391,980496.0
2020-06-29 09:44:00-04:00,87.0206,87.2305,87.0182,87.1458,529560.0
2020-06-29 09:45:00-04:00,87.134,87.2305,86.9614,86.9967,580756.0
2020-06-29 09:46:00-04:00,86.9898,87.0626,86.8577,86.9545,654392.0
2020-06-29 09:47:00-04:00,86.9416,87.0058,86.7589,86.7656,559108.0
2020-06-29 09:48:00-04:00,86.7589,86.9972,86.7367,86.9589,431940.0
2020-06-29 09:49:00-04:00,86.9559,87.0996,86.9046,87.0305,611996.0
2020-06-29 09:50:00-04:00,87.0379,87.0379,86.8552,86.9219,422852.0
2020-06-29 09:51:00-04:00,86.9219,86.9219,86.8231,86.8552,322840.0
2020-06-29 09:52:00-04:00,86.8485,86.9787,86.7441,86.9779,334304.0
2020-06-29 09:53:00-04:00,86.9717,87.1564,86.9145,87.112,679740.0
2020-06-29 09:54:00-04:00,87.1182,87.2132,87.1021,87.2132,306104.0
2020-06-29 09:55:00-04:00,87.2132,87.3367,87.1342,87.3243,448188.0
2020-06-29 09:56:00-04:00,87.3219,87.4182,87.3219,87.3599,483840.0
2020-06-29 09:57:00-04:00,87.3663,87.5317,87.3663,87.4873,413532.0
2020-06-29 09:58:00-04:00,87.4873,87.5861,87.4379,87.5342,326396.0
2020-06-29 09:59:00-04:00,87.5379,87.6885,87.5293,87.675,517772.0
2020-06-29 10:00:00-04:00,87.6782,87.7885,87.6651,87.7038,538636.0
2020-06-29 10:01:00-04:00,87.7145,87.7836,87.6355,87.775,666196.0
2020-06-29 10:02:00-04:00,87.7614,87.9811,87.7441,87.9268,664372.0
2020-06-29 10:03:00-04:00,87.9243,88.0132,87.9021,87.9663,544456.0
2020-06-29 10:04:00-04:00,87.9685,87.9861,87.8305,87.875,363164.0
2020-06-29 10:05:00-04:00,87.87,87.8972,87.7342,87.7392,439112.0
2020-06-29 10:06:00-04:00,87.749,87.7959,87.712,87.749,349728.0
2020-06-29 10:07:00-04:00,87.7577,87.8947,87.7046,87.8824,326416.0
2020-06-29 10:08:00-04:00,87.8774,87.9108,87.8132,87.8174,447892.0
2020-06-29 10:09:00-04:00,87.8132,87.875,87.7441,87.875,259244.0
2020-06-29 10:10:00-04:00,87.875,87.9219,87.7169,87.7737,282868.0
2020-06-29 10:11:00-04:00,87.7673,87.7997,87.5787,87.7515,396268.0
2020-06-29 10:12:00-04:00,87.7589,87.9441,87.7589,87.9429,319804.0
2020-06-29 10:13:00-04:00,87.9505,88.0972,87.9219,88.0836,459936.0
2020-06-29 10:14:00-04:00,88.0787,88.1367,88.0108,88.1194,332140.0
2020-06-29 10:15:00-04:00,88.1182,88.1441,88.0651,88.1268,300724.0
2020-06-29 10:16:00-04:00,88.1305,88.1367,88.0108,88.0601,292136.0
2020-06-29 10:17:00-04:00,88.0626,88.0873,88.028,88.0873,155280.0
2020-06-29 10:18:00-04:00,88.0836,88.1145,88.0083,88.0234,230620.0
2020-06-29 10:19:00-04:00,88.0305,88.149,88.0083,88.0589,229876.0
2020-06-29 10:20:00-04:00,88.0621,88.0873,88.0058,88.0577,224504.0
2020-06-29 10:21:00-04:00,88.0614,88.1293,88.033,88.07,198284.0
2020-06-29 10:22:00-04:00,88.0774,88.0873,88.0182,88.0352,167580.0
2020-06-29 10:23:00-04:00,88.0404,88.1367,88.028,88.0848,231048.0
2020-06-29 10:24:00-04:00,88.0774,88.1293,88.0601,88.0685,196116.0
2020-06-29 10:25:00-04:00,88.0651,88.1243,88.0453,88.1182,187788.0
2020-06-29 10:26:00-04:00,88.1189,88.2725,88.112,88.2601,501828.0
2020-06-29 10:27:00-04:00,88.2676,88.2774,88.2083,88.2281,303644.0
2020-06-29 10:28:00-04:00,88.2281,88.2552,88.1243,88.1485,228700.0
2020-06-29 10:29:00-04:00,88.1392,88.2108,88.1367,88.2009,166696.0
2020-06-29 10:30:00-04:00,88.2058,88.3219,88.2058,88.3194,454916.0
2020-06-29 10:31:00-04:00,88.3182,88.3885,88.3145,88.3629,503944.0
2020-06-29 10:32:00-04:00,88.3515,88.3589,88.2362,88.2947,355696.0
2020-06-29 10:33:00-04:00,88.2972,88.2972,88.1663,88.1836,394024.0
2020-06-29 10:34:00-04:00,88.1836,88.2725,88.149,88.2021,394768.0
2020-06-29 10:35:00-04:00,88.2157,88.2206,88.1493,88.1994,125228.0
2020-06-29 10:36:00-04:00,88.2093,88.2404,88.1722,88.2058,140152.0
