,open,high,low,close,volume
2022-03-02 09:30:00-05:00,164.2387,164.4484,163.8592,163.8692,1004219.0
2022-03-02 09:31:00-05:00,163.8792,163.9091,163.4598,163.7594,287882.0
2022-03-02 09:32:00-05:00,163.7694,163.7794,163.4299,163.7145,206544.0
2022-03-02 09:33:00-05:00,163.6795,163.6995,163.3001,163.5597,232848.0
2022-03-02 09:34:00-05:00,163.5797,163.5876,163.0404,163.0604,247209.0
2022-03-02 09:35:00-05:00,163.0704,163.2701,162.9206,163.0105,350590.0
2022-03-02 09:36:00-05:00,163.0404,163.2302,162.9706,163.0305,167036.0
2022-03-02 09:37:00-05:00,163.0205,163.2002,162.9704,163.0504,285245.0
2022-03-02 09:38:00-05:00,163.0604,163.1703,162.8108,163.1603,267574.0
2022-03-02 09:39:00-05:00,163.1802,163.36,163.1553,163.1797,214671.0
2022-03-02 09:40:00-05:00,163.1901,163.5697,163.0404,163.4898,248741.0
2022-03-02 09:41:00-05:00,163.483,163.5797,163.34,163.4698,192431.0
2022-03-02 09:42:00-05:00,163.4898,163.6246,163.3899,163.5996,164305.0
2022-03-02 09:43:00-05:00,163.5972,163.8892,163.5896,163.7634,283583.0
2022-03-02 09:44:00-05:00,163.7594,163.9591,163.7494,163.8193,254105.0
2022-03-02 09:45:00-05:00,163.8193,163.9791,163.6995,163.7294,204776.0
2022-03-02 09:46:00-05:00,163.7394,163.8951,163.7095,163.8951,134906.0
2022-03-02 09:47:00-05:00,163.8992,164.1688,163.8929,164.0789,220501.0
2022-03-02 09:48:00-05:00,164.0989,164.2187,164.0639,164.0689,187125.0
2022-03-02 09:49:00-05:00,164.0789,164.1066,163.8792,163.9192,176287.0
2022-03-02 09:50:00-05:00,163.8892,164.0689,163.6645,163.8143,255902.0
2022-03-02 09:51:00-05:00,163.8093,163.8592,163.7195,163.8393,117722.0
2022-03-02 09:52:00-05:00,163.8293,163.9351,163.7294,163.8892,131863.0
2022-03-02 09:53:00-05:00,163.8792,163.8793,163.6995,163.7378,109407.0
2022-03-02 09:54:00-05:00,163.7387,164.049,163.7387,163.9791,140311.0
2022-03-02 09:55:00-05:00,163.9791,164.1488,163.8358,163.8992,167221.0
2022-03-02 09:56:00-05:00,163.9092,163.9192,163.5397,163.6096,267481.0
2022-03-02 09:57:00-05:00,163.6196,163.7594,163.5886,163.7494,123669.0
2022-03-02 09:58:00-05:00,163.7594,163.8592,163.7244,163.8193,123163.0
2022-03-02 09:59:00-05:00,163.8493,163.8792,163.7095,163.8025,174322.0
2022-03-02 10:00:00-05:00,163.8093,163.929,163.6596,163.7794,98349.0
2022-03-02 10:01:00-05:00,163.8093,163.8493,163.6296,163.8243,143677.0
2022-03-02 10:02:00-05:00,163.8093,164.059,163.7494,163.999,185548.0
2022-03-02 10:03:00-05:00,164.009,164.3086,163.8792,164.1538,209341.0
2022-03-02 10:04:00-05:00,164.1488,164.2886,164.049,164.2686,191516.0
2022-03-02 10:05:00-05:00,164.2487,164.3385,164.1288,164.1788,142290.0
2022-03-02 10:06:00-05:00,164.1788,164.2287,163.7494,163.8969,186617.0
2022-03-02 10:07:00-05:00,163.9192,163.9192,163.5797,163.6196,189893.0
2022-03-02 10:08:00-05:00,163.6196,163.6196,163.2701,163.4099,241559.0
2022-03-02 10:09:00-05:00,163.4188,163.4399,162.9905,163.2501,291652.0
2022-03-02 10:10:00-05:00,163.2601,163.3001,162.9805,163.0155,210520.0
2022-03-02 10:11:00-05:00,163.0155,163.2501,162.9106,163.2501,208854.0
2022-03-02 10:12:00-05:00,163.2501,163.3699,163.1902,163.2402,177148.0
2022-03-02 10:13:00-05:00,163.2601,163.2801,163.1503,163.2352,150914.0
2022-03-02 10:14:00-05:00,163.2302,163.2302,163.031,163.0804,143766.0
2022-03-02 10:15:00-05:00,163.0704,163.1902,162.9506,163.1203,162857.0
2022-03-02 10:16:00-05:00,163.12,163.2002,163.0517,163.1004,99712.0
2022-03-02 10:17:00-05:00,163.1004,163.1702,163.0096,163.0704,107627.0
2022-03-02 10:18:00-05:00,163.0754,163.2102,163.0704,163.2055,103345.0
