,open,high,low,close,volume
2020-09-16 09:30:00-04:00,113.9544,114.5876,113.9247,113.994,2065192.0
2020-09-16 09:31:00-04:00,114.0138,114.7756,113.994,114.3502,852551.0
2020-09-16 09:32:00-04:00,114.3403,114.5738,114.0929,114.1919,645946.0
2020-09-16 09:33:00-04:00,114.178,114.3502,113.989,114.1543,563708.0
2020-09-16 09:34:00-04:00,114.182,114.3897,113.6773,113.707,745840.0
2020-09-16 09:35:00-04:00,113.7268,114.0632,113.6872,113.8238,586231.0
2020-09-16 09:36:00-04:00,113.8159,114.1622,113.7961,113.8159,436216.0
2020-09-16 09:37:00-04:00,113.8357,113.9247,113.6477,113.8159,477062.0
2020-09-16 09:38:00-04:00,113.806,114.1127,113.7822,114.0138,375438.0
2020-09-16 09:39:00-04:00,114.0138,114.2809,113.9841,113.9989,477975.0
2020-09-16 09:40:00-04:00,114.0039,114.2027,113.895,113.9346,374709.0
2020-09-16 09:41:00-04:00,113.9395,113.9742,113.6773,113.7862,469964.0
2020-09-16 09:42:00-04:00,113.8089,113.9544,113.6675,113.9247,430422.0
2020-09-16 09:43:00-04:00,113.9207,113.9247,113.6971,113.8159,307649.0
2020-09-16 09:44:00-04:00,113.806,113.8159,113.331,113.3904,759149.0
2020-09-16 09:45:00-04:00,113.3904,113.5883,113.3033,113.4448,477243.0
2020-09-16 09:46:00-04:00,113.4448,113.4448,113.1628,113.3409,560846.0
2020-09-16 09:47:00-04:00,113.3439,113.5586,113.331,113.4992,372770.0
2020-09-16 09:48:00-04:00,113.5091,113.618,113.2816,113.3211,391956.0
2020-09-16 09:49:00-04:00,113.33,113.4399,113.1925,113.241,441690.0
2020-09-16 09:50:00-04:00,113.2321,113.3211,112.9748,113.0738,577468.0
2020-09-16 09:51:00-04:00,113.0738,113.2915,113.0738,113.2519,418734.0
2020-09-16 09:52:00-04:00,113.242,113.43,113.2024,113.43,385598.0
2020-09-16 09:53:00-04:00,113.4102,113.6081,113.4102,113.4696,396832.0
2020-09-16 09:54:00-04:00,113.4676,113.4795,113.2915,113.4795,259481.0
2020-09-16 09:55:00-04:00,113.4844,113.6675,113.4844,113.5784,399887.0
2020-09-16 09:56:00-04:00,113.5883,113.7169,113.5289,113.5388,369662.0
2020-09-16 09:57:00-04:00,113.5507,113.618,113.4498,113.5141,272282.0
2020-09-16 09:58:00-04:00,113.4992,113.618,113.4003,113.4597,343994.0
2020-09-16 09:59:00-04:00,113.4498,113.6675,113.4201,113.6477,258917.0
2020-09-16 10:00:00-04:00,113.6576,113.7763,113.6081,113.6378,342656.0
2020-09-16 10:01:00-04:00,113.6229,113.7862,113.5487,113.7041,311825.0
2020-09-16 10:02:00-04:00,113.6922,113.7763,113.618,113.6675,258102.0
2020-09-16 10:03:00-04:00,113.6773,113.707,113.4894,113.5744,272077.0
2020-09-16 10:04:00-04:00,113.5685,113.6675,113.5289,113.6081,204494.0
2020-09-16 10:05:00-04:00,113.6051,113.618,113.4597,113.5685,235593.0
2020-09-16 10:06:00-04:00,113.5586,113.5863,113.43,113.4448,260136.0
2020-09-16 10:07:00-04:00,113.4498,113.5586,113.2816,113.4745,359400.0
2020-09-16 10:08:00-04:00,113.4894,113.5784,113.4349,113.5012,201306.0
2020-09-16 10:09:00-04:00,113.4992,113.6279,113.4894,113.5685,217316.0
2020-09-16 10:10:00-04:00,113.5735,113.7664,113.4894,113.7664,341949.0
2020-09-16 10:11:00-04:00,113.7664,113.8357,113.6279,113.6912,377241.0
2020-09-16 10:12:00-04:00,113.6773,113.6971,113.5339,113.5685,292406.0
2020-09-16 10:13:00-04:00,113.5784,113.6773,113.3409,113.3904,363447.0
2020-09-16 10:14:00-04:00,113.3904,113.4795,113.3014,113.43,282437.0
2020-09-16 10:15:00-04:00,113.4151,113.5289,113.1925,113.3192,416903.0
2020-09-16 10:16:00-04:00,113.3409,113.4201,113.2539,113.3508,243236.0
2020-09-16 10:17:00-04:00,113.3409,113.3459,113.1925,113.2123,307247.0
2020-09-16 10:18:00-04:00,113.2222,113.242,113.0144,113.1035,467569.0
2020-09-16 10:19:00-04:00,113.1114,113.2024,113.0639,113.1084,248077.0
2020-09-16 10:20:00-04:00,113.143,113.3211,113.0837,113.2915,298394.0
2020-09-16 10:21:00-04:00,113.2915,113.3053,113.1826,113.1925,203330.0
2020-09-16 10:22:00-04:00,113.1935,113.1975,112.8363,112.9293,531892.0
