,open,high,low,close,volume
2022-03-08 09:30:00-05:00,158.587,159.256,158.3174,158.7208,1800811.0
2022-03-08 09:31:00-05:00,158.7767,158.8266,158.4572,158.8266,344873.0
2022-03-08 09:32:00-05:00,158.8316,158.8466,158.4472,158.4808,292464.0
2022-03-08 09:33:00-05:00,158.4821,158.5122,158.1776,158.3563,405815.0
2022-03-08 09:34:00-05:00,158.3473,158.577,158.2874,158.4073,349400.0
2022-03-08 09:35:00-05:00,158.3773,159.7553,158.3673,159.7503,770812.0
2022-03-08 09:36:00-05:00,159.7553,159.7553,158.9365,159.0313,565012.0
2022-03-08 09:37:00-05:00,159.0463,159.3658,158.9115,159.3559,437622.0
2022-03-08 09:38:00-05:00,159.3559,159.4557,158.9764,159.0064,380201.0
2022-03-08 09:39:00-05:00,159.0064,159.2211,158.6469,158.7102,312955.0
2022-03-08 09:40:00-05:00,158.7168,158.8766,158.3773,158.5372,375525.0
2022-03-08 09:41:00-05:00,158.6369,158.9165,158.6269,158.8965,338447.0
2022-03-08 09:42:00-05:00,158.8866,159.3559,158.8666,159.246,460457.0
2022-03-08 09:43:00-05:00,159.256,160.0349,159.246,159.945,831208.0
2022-03-08 09:44:00-05:00,159.935,159.9949,159.6255,159.935,548075.0
2022-03-08 09:45:00-05:00,159.9349,160.0848,159.6255,159.8132,540012.0
2022-03-08 09:46:00-05:00,159.8052,160.0449,159.6954,159.7653,556719.0
2022-03-08 09:47:00-05:00,159.7653,159.7752,159.3958,159.6954,460508.0
2022-03-08 09:48:00-05:00,159.6904,159.9051,159.5356,159.9001,273501.0
2022-03-08 09:49:00-05:00,159.9001,159.915,159.4657,159.5556,289864.0
2022-03-08 09:50:00-05:00,159.5356,159.5855,159.256,159.4807,302184.0
2022-03-08 09:51:00-05:00,159.4457,159.6005,159.246,159.3259,221941.0
2022-03-08 09:52:00-05:00,159.3259,159.6554,159.236,159.251,329413.0
2022-03-08 09:53:00-05:00,159.246,159.4544,159.0663,159.1162,228982.0
2022-03-08 09:54:00-05:00,159.0962,159.1362,158.6669,158.8071,339838.0
2022-03-08 09:55:00-05:00,158.8366,158.9564,158.4472,158.4472,340387.0
2022-03-08 09:56:00-05:00,158.4572,158.7767,158.4372,158.7268,233309.0
2022-03-08 09:57:00-05:00,158.7268,158.9465,158.6269,158.8167,205363.0
2022-03-08 09:58:00-05:00,158.8266,158.9864,158.7667,158.9465,162172.0
2022-03-08 09:59:00-05:00,158.9614,159.0563,158.8466,159.0164,190166.0
2022-03-08 10:00:00-05:00,159.0064,159.0263,158.4073,158.5171,268493.0
2022-03-08 10:01:00-05:00,158.5271,158.6269,158.4572,158.555,153069.0
2022-03-08 10:02:00-05:00,158.557,158.587,157.918,157.9979,393760.0
2022-03-08 10:03:00-05:00,157.9979,158.0877,157.6284,157.7082,458571.0
2022-03-08 10:04:00-05:00,157.6983,157.8281,157.5685,157.6084,390933.0
2022-03-08 10:05:00-05:00,157.6184,157.6683,157.4886,157.6084,383760.0
2022-03-08 10:06:00-05:00,157.6084,157.6294,157.4287,157.5285,395372.0
2022-03-08 10:07:00-05:00,157.5285,157.5285,157.3527,157.3688,280874.0
2022-03-08 10:08:00-05:00,157.3588,157.5485,157.2889,157.5485,242452.0
2022-03-08 10:09:00-05:00,157.5585,157.6484,157.4087,157.5186,255056.0
2022-03-08 10:10:00-05:00,157.5285,157.6683,157.4087,157.6284,271885.0
2022-03-08 10:11:00-05:00,157.6372,157.7982,157.6372,157.6883,389848.0
2022-03-08 10:12:00-05:00,157.6833,157.9479,157.5785,157.7183,279688.0
2022-03-08 10:13:00-05:00,157.7083,157.8281,157.5984,157.6284,197802.0
2022-03-08 10:14:00-05:00,157.6384,157.6683,157.5179,157.5885,272034.0
2022-03-08 10:15:00-05:00,157.5685,157.8481,157.4986,157.7382,404150.0
2022-03-08 10:16:00-05:00,157.7183,158.0178,157.6783,157.7183,324377.0
2022-03-08 10:17:00-05:00,157.738,157.9479,157.6306,157.9205,182718.0
2022-03-08 10:18:00-05:00,157.903,157.9379,157.6284,157.7283,308529.0
2022-03-08 10:19:00-05:00,157.6983,158.2774,157.6584,158.1277,456335.0
2022-03-08 10:20:00-05:00,158.1177,158.2774,158.0877,158.1776,231398.0
2022-03-08 10:21:00-05:00,158.1676,158.2675,157.7083,157.7382,310495.0
2022-03-08 10:22:00-05:00,157.7382,157.8512,157.5585,157.6983,225459.0
2022-03-08 10:23:00-05:00,157.6783,157.8381,157.5485,157.6983,203385.0
2022-03-08 10:24:00-05:00,157.6983,157.7482,157.219,157.239,311309.0
2022-03-08 10:25:00-05:00,157.229,157.234,156.9095,157.0193,297891.0
2022-03-08 10:26:00-05:00,157.0293,157.0992,156.8296,156.8695,233931.0
2022-03-08 10:27:00-05:00,156.8595,157.0193,156.7325,156.7697,398152.0
2022-03-08 10:28:00-05:00,156.7497,156.7796,156.6299,156.7397,231298.0
