,open,high,low,close,volume
2020-11-12 09:30:00-05:00,118.6409,118.7797,118.3931,118.5418,1693510.0
2020-11-12 09:31:00-05:00,118.5517,118.6013,117.9174,117.9511,858774.0
2020-11-12 09:32:00-05:00,117.9471,118.0859,117.8083,117.9312,634552.0
2020-11-12 09:33:00-05:00,117.9223,118.0165,117.7588,117.9322,537431.0
2020-11-12 09:34:00-05:00,117.9352,118.3237,117.7588,118.2345,625367.0
2020-11-12 09:35:00-05:00,118.2345,118.3535,117.9322,118.0165,615748.0
2020-11-12 09:36:00-05:00,118.0066,118.3237,117.9471,118.1949,408048.0
2020-11-12 09:37:00-05:00,118.1949,118.6211,118.1949,118.5765,481421.0
2020-11-12 09:38:00-05:00,118.5715,118.9184,118.522,118.8986,455692.0
2020-11-12 09:39:00-05:00,118.9036,118.9878,118.7103,118.7658,701398.0
2020-11-12 09:40:00-05:00,118.7698,118.8689,118.6607,118.7301,446673.0
2020-11-12 09:41:00-05:00,118.7202,118.9581,118.7103,118.9036,455777.0
2020-11-12 09:42:00-05:00,118.8986,118.9085,118.5616,118.6905,501913.0
2020-11-12 09:43:00-05:00,118.6806,118.7222,118.5319,118.6627,349196.0
2020-11-12 09:44:00-05:00,118.6706,118.7598,118.5795,118.6409,401841.0
2020-11-12 09:45:00-05:00,118.6409,118.7598,118.4823,118.5418,436837.0
2020-11-12 09:46:00-05:00,118.5448,118.6211,118.2038,118.2147,416792.0
2020-11-12 09:47:00-05:00,118.2246,118.3237,118.0859,118.2544,355058.0
2020-11-12 09:48:00-05:00,118.2643,118.3237,118.1949,118.2306,270689.0
2020-11-12 09:49:00-05:00,118.2345,118.2593,118.0264,118.0561,332177.0
2020-11-12 09:50:00-05:00,118.0462,118.3634,117.9768,118.2504,500267.0
2020-11-12 09:51:00-05:00,118.2444,118.3832,118.185,118.3237,297323.0
2020-11-12 09:52:00-05:00,118.3138,118.3485,118.1156,118.1652,275935.0
2020-11-12 09:53:00-05:00,118.1661,118.4129,118.1453,118.404,301585.0
2020-11-12 09:54:00-05:00,118.403,118.4625,118.2583,118.403,378786.0
2020-11-12 09:55:00-05:00,118.4129,118.4427,118.2544,118.3019,215929.0
2020-11-12 09:56:00-05:00,118.2861,118.4328,118.2157,118.4229,257029.0
2020-11-12 09:57:00-05:00,118.4179,118.522,118.3336,118.5121,323311.0
2020-11-12 09:58:00-05:00,118.5121,118.6905,118.5021,118.5616,454247.0
2020-11-12 09:59:00-05:00,118.5715,118.6806,118.5616,118.6607,257135.0
2020-11-12 10:00:00-05:00,118.6706,118.6706,118.4427,118.5279,244385.0
2020-11-12 10:01:00-05:00,118.5121,118.7103,118.4922,118.6419,281708.0
2020-11-12 10:02:00-05:00,118.6508,118.7549,118.631,118.7004,304328.0
2020-11-12 10:03:00-05:00,118.7043,118.8094,118.6607,118.7668,279949.0
2020-11-12 10:04:00-05:00,118.7499,118.8292,118.7103,118.8144,249738.0
2020-11-12 10:05:00-05:00,118.8094,118.9383,118.7896,118.8342,296068.0
2020-11-12 10:06:00-05:00,118.8362,118.9581,118.7103,118.745,472610.0
2020-11-12 10:07:00-05:00,118.74,118.7995,118.6905,118.7945,228405.0
2020-11-12 10:08:00-05:00,118.7945,118.8689,118.7598,118.8044,262744.0
2020-11-12 10:09:00-05:00,118.8044,118.8292,118.7301,118.7995,224035.0
2020-11-12 10:10:00-05:00,118.7995,118.8094,118.6706,118.7004,219267.0
2020-11-12 10:11:00-05:00,118.7053,118.7797,118.6112,118.74,267681.0
2020-11-12 10:12:00-05:00,118.7301,118.8986,118.7202,118.859,267233.0
2020-11-12 10:13:00-05:00,118.859,119.1067,118.8441,119.0968,486212.0
2020-11-12 10:14:00-05:00,119.0939,119.1067,118.968,119.0354,305364.0
2020-11-12 10:15:00-05:00,119.0275,119.074,118.8887,118.9581,235430.0
2020-11-12 10:16:00-05:00,118.964,119.0869,118.8907,119.0473,278601.0
2020-11-12 10:17:00-05:00,119.0473,119.0572,118.9184,118.964,318803.0
2020-11-12 10:18:00-05:00,118.9591,118.9729,118.859,118.8986,202375.0
2020-11-12 10:19:00-05:00,118.8986,118.9482,118.8193,118.8728,240274.0
