,open,high,low,close,volume
2022-04-05 09:30:00-04:00,177.2895,177.7588,177.2196,177.4193,1412773.0
2022-04-05 09:31:00-04:00,177.4193,177.8986,177.4093,177.7788,410596.0
2022-04-05 09:32:00-04:00,177.7708,177.9186,177.4792,177.5092,286538.0
2022-04-05 09:33:00-04:00,177.4792,177.5092,177.0599,177.3894,404775.0
2022-04-05 09:34:00-04:00,177.3794,177.4795,177.1397,177.1947,226539.0
2022-04-05 09:35:00-04:00,177.1996,177.2596,176.97,177.1398,368672.0
2022-04-05 09:36:00-04:00,177.1497,177.1797,176.8502,176.8601,318610.0
2022-04-05 09:37:00-04:00,176.8512,177.4193,176.7902,177.1747,315899.0
2022-04-05 09:38:00-04:00,177.1597,177.4293,177.1297,177.2046,220323.0
2022-04-05 09:39:00-04:00,177.1797,177.2995,176.9999,177.1996,263026.0
2022-04-05 09:40:00-04:00,177.1996,177.2945,176.9051,176.9285,316163.0
2022-04-05 09:41:00-04:00,176.9001,177.1996,176.8552,177.1815,196133.0
2022-04-05 09:42:00-04:00,177.1996,177.4892,177.094,177.4443,257687.0
2022-04-05 09:43:00-04:00,177.4393,177.8187,177.3295,177.4992,381721.0
2022-04-05 09:44:00-04:00,177.5092,177.7389,177.4892,177.613,244100.0
2022-04-05 09:45:00-04:00,177.619,177.9885,177.619,177.9686,373020.0
2022-04-05 09:46:00-04:00,177.9595,178.0184,177.7788,177.9086,281817.0
2022-04-05 09:47:00-04:00,177.8986,178.0384,177.8287,177.8986,285910.0
2022-04-05 09:48:00-04:00,177.9086,177.9685,177.609,177.6789,286113.0
2022-04-05 09:49:00-04:00,177.669,177.7289,177.4992,177.4992,240707.0
2022-04-05 09:50:00-04:00,177.5192,177.619,177.3295,177.3494,210607.0
2022-04-05 09:51:00-04:00,177.3444,177.3694,177.1697,177.1788,181044.0
2022-04-05 09:52:00-04:00,177.1697,177.2795,177.0798,177.1099,208152.0
2022-04-05 09:53:00-04:00,177.1198,177.1897,176.98,177.1597,182263.0
2022-04-05 09:54:00-04:00,177.1497,177.2346,177.0798,177.1942,180379.0
2022-04-05 09:55:00-04:00,177.1996,177.4378,177.1897,177.2895,230196.0
2022-04-05 09:56:00-04:00,177.2895,177.4353,177.2596,177.3694,187968.0
2022-04-05 09:57:00-04:00,177.3794,177.3944,177.2096,177.2981,124965.0
2022-04-05 09:58:00-04:00,177.2994,177.2994,177.1697,177.2296,131648.0
2022-04-05 09:59:00-04:00,177.2196,177.4992,177.2096,177.3694,182753.0
2022-04-05 10:00:00-04:00,177.3694,177.4093,177.1697,177.3794,173026.0
2022-04-05 10:01:00-04:00,177.3694,177.669,177.1397,177.624,255791.0
2022-04-05 10:02:00-04:00,177.6309,177.8088,177.6041,177.6889,269764.0
2022-04-05 10:03:00-04:00,177.7139,177.8687,177.6789,177.724,187288.0
2022-04-05 10:04:00-04:00,177.7289,177.7289,177.5192,177.639,269769.0
2022-04-05 10:05:00-04:00,177.644,177.669,176.8901,176.99,409521.0
2022-04-05 10:06:00-04:00,176.97,177.0898,176.7104,176.8502,388960.0
2022-04-05 10:07:00-04:00,176.8601,176.9101,176.5756,176.5905,290670.0
2022-04-05 10:08:00-04:00,176.6105,176.6704,176.4807,176.5107,317852.0
2022-04-05 10:09:00-04:00,176.5206,176.5506,176.1911,176.271,291027.0
2022-04-05 10:10:00-04:00,176.281,176.5107,176.223,176.4507,258543.0
2022-04-05 10:11:00-04:00,176.4507,176.6055,176.381,176.546,224336.0
2022-04-05 10:12:00-04:00,176.5506,176.6205,176.3409,176.4607,186552.0
2022-04-05 10:13:00-04:00,176.4707,176.5656,176.3609,176.4806,159015.0
2022-04-05 10:14:00-04:00,176.4607,176.6804,176.4607,176.6554,192112.0
2022-04-05 10:15:00-04:00,176.6255,176.6305,176.261,176.301,297554.0
2022-04-05 10:16:00-04:00,176.311,176.3709,176.2211,176.2411,256578.0
2022-04-05 10:17:00-04:00,176.2411,176.251,175.9515,176.1551,288470.0
2022-04-05 10:18:00-04:00,176.1512,176.3309,176.0613,176.311,187511.0
2022-04-05 10:19:00-04:00,176.321,176.4008,176.2211,176.2211,159466.0
2022-04-05 10:20:00-04:00,176.2411,176.291,176.1412,176.1612,161727.0
2022-04-05 10:21:00-04:00,176.1562,176.271,176.0863,176.1911,140552.0
2022-04-05 10:22:00-04:00,176.2161,176.4208,176.1811,176.4198,161432.0
2022-04-05 10:23:00-04:00,176.419,176.5706,176.419,176.5356,249622.0
2022-04-05 10:24:00-04:00,176.5306,176.5905,176.4108,176.5265,171751.0
2022-04-05 10:25:00-04:00,176.5306,176.6405,176.4807,176.5007,214175.0
2022-04-05 10:26:00-04:00,176.5107,176.5506,176.3908,176.5356,143335.0
2022-04-05 10:27:00-04:00,176.5307,176.5506,176.4008,176.4907,152579.0
2022-04-05 10:28:00-04:00,176.4957,176.5506,176.4507,176.5097,96291.0
2022-04-05 10:29:00-04:00,176.5206,176.7653,176.5107,176.6504,216007.0
2022-04-05 10:30:00-04:00,176.6455,176.673,176.5506,176.6604,125970.0
2022-04-05 10:31:00-04:00,176.6604,176.6704,176.4907,176.5905,145126.0
2022-04-05 10:32:00-04:00,176.5706,176.6305,176.5007,176.5356,105825.0
2022-04-05 10:33:00-04:00,176.5406,176.6005,176.5007,176.5206,124455.0
2022-04-05 10:34:00-04:00,176.5206,176.6505,176.4957,176.5456,199351.0
2022-04-05 10:35:00-04:00,176.5306,176.5456,176.4058,176.4929,107824.0
2022-04-05 10:36:00-04:00,176.5007,176.6904,176.4607,176.5855,149500.0
2022-04-05 10:37:00-04:00,176.5806,176.5806,176.3709,176.4158,119767.0
2022-04-05 10:38:00-04:00,176.4108,176.4507,176.1412,176.1512,202514.0
2022-04-05 10:39:00-04:00,176.1462,176.1761,176.0713,176.1212,197153.0
2022-04-05 10:40:00-04:00,176.1162,176.2311,176.1162,176.1775,134749.0
2022-04-05 10:41:00-04:00,176.1902,176.2111,176.1212,176.1911,105275.0
2022-04-05 10:42:00-04:00,176.1911,176.291,176.1512,176.271,121221.0
2022-04-05 10:43:00-04:00,176.261,176.311,176.2211,176.251,126697.0
2022-04-05 10:44:00-04:00,176.256,176.5014,176.2111,176.4507,184111.0
2022-04-05 10:45:00-04:00,176.4511,176.5606,176.3409,176.5519,149554.0
2022-04-05 10:46:00-04:00,176.5606,176.6205,176.5206,176.5706,142979.0
2022-04-05 10:47:00-04:00,176.5706,176.6368,176.4932,176.6182,134119.0
2022-04-05 10:48:00-04:00,176.6105,176.6205,176.4807,176.5306,164692.0
2022-04-05 10:49:00-04:00,176.5206,176.5692,176.4208,176.5406,138013.0
2022-04-05 10:50:00-04:00,176.5506,176.6305,176.5157,176.5206,171110.0
2022-04-05 10:51:00-04:00,176.5206,176.5698,176.4308,176.4607,154395.0
2022-04-05 10:52:00-04:00,176.4607,176.6255,176.4607,176.564,113222.0
2022-04-05 10:53:00-04:00,176.5706,176.7952,176.5706,176.7612,247636.0
2022-04-05 10:54:00-04:00,176.7553,176.8202,176.7503,176.7992,143816.0
2022-04-05 10:55:00-04:00,176.7952,176.8201,176.5656,176.5756,202499.0
2022-04-05 10:56:00-04:00,176.5706,176.7203,176.5406,176.5905,162455.0
2022-04-05 10:57:00-04:00,176.6055,176.6876,176.5406,176.5905,138794.0
2022-04-05 10:58:00-04:00,176.5855,176.7104,176.5556,176.7004,98295.0
2022-04-05 10:59:00-04:00,176.7104,176.7503,176.6005,176.6305,125015.0
2022-04-05 11:00:00-04:00,176.6305,176.6305,176.5425,176.5706,79395.0
2022-04-05 11:01:00-04:00,176.57,176.7203,176.5606,176.6405,106859.0
2022-04-05 11:02:00-04:00,176.6405,176.7653,176.6105,176.7603,142750.0
2022-04-05 11:03:00-04:00,176.7553,176.8502,176.5606,176.6105,251258.0
2022-04-05 11:04:00-04:00,176.6704,176.6704,176.4008,176.5806,193425.0
2022-04-05 11:05:00-04:00,176.5995,176.6969,176.5906,176.6055,99690.0
2022-04-05 11:06:00-04:00,176.6355,176.6416,176.5007,176.5107,91810.0
2022-04-05 11:07:00-04:00,176.5107,176.5806,176.4807,176.4975,81981.0
2022-04-05 11:08:00-04:00,176.5107,176.5606,176.3509,176.3608,117131.0
2022-04-05 11:09:00-04:00,176.3609,176.3768,176.1911,176.2311,166279.0
2022-04-05 11:10:00-04:00,176.2361,176.311,176.0813,176.1013,157200.0
2022-04-05 11:11:00-04:00,176.1211,176.3387,176.1013,176.3209,139378.0
2022-04-05 11:12:00-04:00,176.3209,176.3908,176.3011,176.3566,105037.0
2022-04-05 11:13:00-04:00,176.3709,176.4607,176.3509,176.3677,121829.0
2022-04-05 11:14:00-04:00,176.3709,176.3709,176.291,176.3359,103029.0
2022-04-05 11:15:00-04:00,176.3359,176.3608,176.2011,176.2138,82578.0
