,open,high,low,close,volume
2020-11-17 09:30:00-05:00,118.4724,118.9918,118.3336,118.7807,1533946.0
2020-11-17 09:31:00-05:00,118.7995,119.0076,118.6112,118.6112,376851.0
2020-11-17 09:32:00-05:00,118.631,119.0116,118.6211,119.0056,383814.0
2020-11-17 09:33:00-05:00,119.0076,119.0572,118.7004,118.9283,343034.0
2020-11-17 09:34:00-05:00,118.9174,119.1266,118.849,119.1167,349081.0
2020-11-17 09:35:00-05:00,119.1266,119.1464,118.8887,119.1067,527641.0
2020-11-17 09:36:00-05:00,119.1067,119.2455,119.0175,119.1365,419775.0
2020-11-17 09:37:00-05:00,119.1276,119.1365,118.9977,119.0314,266500.0
2020-11-17 09:38:00-05:00,119.0284,119.0671,118.7995,118.8758,270008.0
2020-11-17 09:39:00-05:00,118.8788,118.9977,118.8639,118.9184,240142.0
2020-11-17 09:40:00-05:00,118.9085,118.9878,118.8292,118.9135,236021.0
2020-11-17 09:41:00-05:00,118.9135,119.1266,118.8788,119.0572,243658.0
2020-11-17 09:42:00-05:00,119.0572,119.0572,118.6905,118.7004,312552.0
2020-11-17 09:43:00-05:00,118.6915,118.7698,118.5319,118.5418,288262.0
2020-11-17 09:44:00-05:00,118.5517,118.5537,118.3832,118.4526,476957.0
2020-11-17 09:45:00-05:00,118.4476,118.4704,118.2187,118.2345,436291.0
2020-11-17 09:46:00-05:00,118.2296,118.3634,118.1751,118.2048,367908.0
2020-11-17 09:47:00-05:00,118.1899,118.3237,118.1354,118.1652,326346.0
2020-11-17 09:48:00-05:00,118.1751,118.2395,118.0561,118.1652,516776.0
2020-11-17 09:49:00-05:00,118.1612,118.3733,118.0958,118.3089,335677.0
2020-11-17 09:50:00-05:00,118.3138,118.3931,118.1652,118.1751,306878.0
2020-11-17 09:51:00-05:00,118.1751,118.1949,118.0264,118.071,270037.0
2020-11-17 09:52:00-05:00,118.071,118.1453,117.9075,118.1255,629458.0
2020-11-17 09:53:00-05:00,118.1206,118.3039,118.0958,118.2246,295855.0
2020-11-17 09:54:00-05:00,118.2147,118.294,118.0363,118.293,216730.0
2020-11-17 09:55:00-05:00,118.289,118.4427,118.289,118.3237,308944.0
2020-11-17 09:56:00-05:00,118.3277,118.3822,118.2841,118.3733,188797.0
2020-11-17 09:57:00-05:00,118.3683,118.3783,118.2742,118.3138,155322.0
2020-11-17 09:58:00-05:00,118.3237,118.3237,118.1453,118.1949,214798.0
2020-11-17 09:59:00-05:00,118.185,118.2345,118.0492,118.0878,321430.0
2020-11-17 10:00:00-05:00,118.0809,118.3436,118.0759,118.2633,216757.0
2020-11-17 10:01:00-05:00,118.2544,118.3634,118.2147,118.2841,157320.0
2020-11-17 10:02:00-05:00,118.2841,118.3336,118.1899,118.3089,156732.0
2020-11-17 10:03:00-05:00,118.3128,118.3634,118.2742,118.3188,152388.0
2020-11-17 10:04:00-05:00,118.3188,118.3832,118.0561,118.1255,336292.0
2020-11-17 10:05:00-05:00,118.1344,118.3039,118.1057,118.2544,180393.0
2020-11-17 10:06:00-05:00,118.2643,118.3634,118.1552,118.3138,157382.0
2020-11-17 10:07:00-05:00,118.3118,118.3634,118.2494,118.3634,95229.0
2020-11-17 10:08:00-05:00,118.3535,118.4526,118.3039,118.4328,274230.0
2020-11-17 10:09:00-05:00,118.4377,118.4972,118.403,118.4863,161133.0
2020-11-17 10:10:00-05:00,118.4734,118.5121,118.4229,118.4427,172075.0
2020-11-17 10:11:00-05:00,118.4328,118.4427,118.3535,118.3584,122632.0
2020-11-17 10:12:00-05:00,118.3614,118.4427,118.3436,118.403,118487.0
2020-11-17 10:13:00-05:00,118.403,118.5715,118.3991,118.5616,191979.0
2020-11-17 10:14:00-05:00,118.5616,118.6706,118.5418,118.5517,232188.0
2020-11-17 10:15:00-05:00,118.5467,118.5913,118.4229,118.5249,176680.0
2020-11-17 10:16:00-05:00,118.5269,118.6607,118.5021,118.5933,162976.0
2020-11-17 10:17:00-05:00,118.6013,118.6498,118.5864,118.6409,133109.0
2020-11-17 10:18:00-05:00,118.6409,118.6905,118.6013,118.6013,200870.0
2020-11-17 10:19:00-05:00,118.5923,118.6677,118.522,118.5785,172744.0
2020-11-17 10:20:00-05:00,118.5795,118.5913,118.4823,118.5467,139496.0
2020-11-17 10:21:00-05:00,118.5517,118.6806,118.5319,118.5715,171527.0
2020-11-17 10:22:00-05:00,118.5715,118.6607,118.5319,118.6409,136471.0
2020-11-17 10:23:00-05:00,118.6409,118.7202,118.6112,118.6112,232810.0
2020-11-17 10:24:00-05:00,118.6112,118.7509,118.5913,118.74,158050.0
2020-11-17 10:25:00-05:00,118.7499,118.8243,118.7004,118.7995,183962.0
2020-11-17 10:26:00-05:00,118.7995,118.849,118.74,118.74,159744.0
2020-11-17 10:27:00-05:00,118.745,118.7698,118.7004,118.7549,127083.0
2020-11-17 10:28:00-05:00,118.7549,118.8243,118.74,118.7797,140970.0
2020-11-17 10:29:00-05:00,118.7846,118.8094,118.7202,118.7896,130718.0
2020-11-17 10:30:00-05:00,118.7896,118.8689,118.7499,118.851,211561.0
2020-11-17 10:31:00-05:00,118.859,118.9482,118.859,118.9026,338993.0
2020-11-17 10:32:00-05:00,118.8986,118.9085,118.859,118.8748,158970.0
2020-11-17 10:33:00-05:00,118.8738,118.8738,118.7113,118.7896,175961.0
2020-11-17 10:34:00-05:00,118.7906,118.8391,118.74,118.7549,96642.0
2020-11-17 10:35:00-05:00,118.7539,118.8391,118.74,118.7846,145374.0
2020-11-17 10:36:00-05:00,118.7896,118.8391,118.7598,118.7995,107492.0
2020-11-17 10:37:00-05:00,118.7995,118.8292,118.7598,118.8292,88311.0
2020-11-17 10:38:00-05:00,118.8243,118.8689,118.7896,118.854,201276.0
2020-11-17 10:39:00-05:00,118.854,118.8837,118.7698,118.8391,111471.0
2020-11-17 10:40:00-05:00,118.849,118.9482,118.8441,118.8689,204657.0
2020-11-17 10:41:00-05:00,118.8788,118.9878,118.8689,118.9838,169442.0
2020-11-17 10:42:00-05:00,118.9878,119.077,118.9878,119.0621,179456.0
2020-11-17 10:43:00-05:00,119.0572,119.2257,119.0572,119.2059,433569.0
2020-11-17 10:44:00-05:00,119.2009,119.2257,119.077,119.1117,222388.0
2020-11-17 10:45:00-05:00,119.1117,119.1365,119.077,119.1087,118202.0
2020-11-17 10:46:00-05:00,119.1067,119.1167,119.0324,119.0849,104887.0
2020-11-17 10:47:00-05:00,119.083,119.083,118.968,119.0572,204743.0
2020-11-17 10:48:00-05:00,119.0621,119.1444,119.0572,119.1365,133891.0
2020-11-17 10:49:00-05:00,119.1315,119.1662,119.0572,119.0621,120991.0
2020-11-17 10:50:00-05:00,119.0671,119.1662,119.0175,119.1583,153152.0
2020-11-17 10:51:00-05:00,119.1613,119.2356,119.1513,119.186,314133.0
2020-11-17 10:52:00-05:00,119.186,119.2356,119.1761,119.2287,203693.0
2020-11-17 10:53:00-05:00,119.2257,119.3446,119.2158,119.3258,280948.0
2020-11-17 10:54:00-05:00,119.3298,119.3744,119.3,119.3744,164729.0
2020-11-17 10:55:00-05:00,119.3684,119.4338,119.3347,119.3734,230462.0
2020-11-17 10:56:00-05:00,119.3654,119.4239,119.2653,119.3446,228012.0
2020-11-17 10:57:00-05:00,119.3446,119.4041,119.3248,119.4041,164418.0
2020-11-17 10:58:00-05:00,119.4041,119.4636,119.3446,119.3545,336991.0
2020-11-17 10:59:00-05:00,119.3644,119.3744,119.2653,119.2951,256665.0
2020-11-17 11:00:00-05:00,119.2951,119.3347,119.2158,119.2852,148139.0
2020-11-17 11:01:00-05:00,119.2941,119.3149,119.196,119.1999,122791.0
2020-11-17 11:02:00-05:00,119.2009,119.2356,119.1464,119.1811,148185.0
2020-11-17 11:03:00-05:00,119.1761,119.196,119.1266,119.1315,121828.0
2020-11-17 11:04:00-05:00,119.1365,119.2009,119.0304,119.0919,208143.0
2020-11-17 11:05:00-05:00,119.0968,119.2356,119.0968,119.2158,185925.0
2020-11-17 11:06:00-05:00,119.2158,119.2158,119.1067,119.186,164986.0
2020-11-17 11:07:00-05:00,119.1771,119.196,119.1236,119.1355,79045.0
2020-11-17 11:08:00-05:00,119.1276,119.2158,119.1266,119.1761,88860.0
2020-11-17 11:09:00-05:00,119.1712,119.2554,119.1662,119.2435,134639.0
2020-11-17 11:10:00-05:00,119.2406,119.2455,119.1573,119.2158,96591.0
2020-11-17 11:11:00-05:00,119.2168,119.2257,119.1464,119.1484,92048.0
2020-11-17 11:12:00-05:00,119.1464,119.1563,119.0473,119.0849,129086.0
2020-11-17 11:13:00-05:00,119.077,119.0869,118.9928,119.0493,148979.0
2020-11-17 11:14:00-05:00,119.0473,119.1464,119.0473,119.0869,125093.0
2020-11-17 11:15:00-05:00,119.0869,119.1266,119.0175,119.0175,90808.0
2020-11-17 11:16:00-05:00,119.0076,119.0235,118.9184,118.9283,222304.0
2020-11-17 11:17:00-05:00,118.9323,118.9858,118.9184,118.9581,124245.0
2020-11-17 11:18:00-05:00,118.9531,119.0374,118.9283,119.0324,208130.0
