,open,high,low,close,volume
2020-06-16 09:30:00-04:00,86.7861,86.8527,86.6033,86.7441,2915352.0
2020-06-16 09:31:00-04:00,86.7317,86.754,86.3712,86.4132,1112564.0
2020-06-16 09:32:00-04:00,86.4095,86.4898,86.2922,86.3095,723004.0
2020-06-16 09:33:00-04:00,86.3095,86.3836,86.191,86.2083,535552.0
2020-06-16 09:34:00-04:00,86.2182,86.5564,86.1861,86.5451,919368.0
2020-06-16 09:35:00-04:00,86.549,86.591,86.4404,86.549,641428.0
2020-06-16 09:36:00-04:00,86.5453,86.6453,86.5453,86.6157,689616.0
2020-06-16 09:37:00-04:00,86.6083,86.6182,86.3861,86.5268,671760.0
2020-06-16 09:38:00-04:00,86.5219,86.7317,86.5095,86.7169,610840.0
2020-06-16 09:39:00-04:00,86.7243,86.7243,86.5638,86.607,516052.0
2020-06-16 09:40:00-04:00,86.6157,86.7194,86.5614,86.7152,517368.0
2020-06-16 09:41:00-04:00,86.7157,86.8577,86.7095,86.828,931980.0
2020-06-16 09:42:00-04:00,86.8263,86.9614,86.8211,86.9389,998052.0
2020-06-16 09:43:00-04:00,86.9391,86.9935,86.8922,86.9787,659556.0
2020-06-16 09:44:00-04:00,86.9804,87.0947,86.9742,87.0787,1029376.0
2020-06-16 09:45:00-04:00,87.0774,87.1663,87.0675,87.1589,996772.0
2020-06-16 09:46:00-04:00,87.1564,87.1614,86.9293,86.9354,656340.0
2020-06-16 09:47:00-04:00,86.9389,86.9836,86.828,86.954,790772.0
2020-06-16 09:48:00-04:00,86.9564,87.0577,86.9342,86.9517,395820.0
2020-06-16 09:49:00-04:00,86.9478,86.9811,86.7219,86.7268,611772.0
2020-06-16 09:50:00-04:00,86.7243,86.8033,86.6354,86.7219,579564.0
2020-06-16 09:51:00-04:00,86.7219,86.7219,86.5969,86.5969,349012.0
2020-06-16 09:52:00-04:00,86.6058,86.8098,86.512,86.7599,629716.0
2020-06-16 09:53:00-04:00,86.7508,86.9145,86.7169,86.8774,441012.0
